ORIGIN,TERMINAL,DISTENCE,PRICE
柳州,佳木斯,3111,1045
柳州,九寨沟,1132,914
柳州,建三江,3275,1052
柳州,库尔勒,2918,1037
柳州,克拉玛依,3198,1049
柳州,昆明,682,848
柳州,喀什,3547,1062
柳州,兰州,1410,942
柳州,丽江,964,893
柳州,林芝,1483,949
柳州,六盘水,523,813
柳州,泸州,643,840
柳州,临汾,1324,934
柳州,拉萨,1906,981
柳州,满洲里,2887,1035
柳州,茅台,1364,938
柳州,牡丹江,2898,1036
柳州,绵阳,922,887
柳州,南昌,805,869
柳州,南京,1255,927
柳州,南宁,204,691
柳州,南通,1409,942
柳州,宁波,1351,937
柳州,攀枝花,812,870
柳州,齐齐哈尔,2865,1034
柳州,青岛,1677,965
柳州,三亚,675,846
柳州,石家庄,1600,959
柳州,松原,2697,1026
柳州,上海,1412,942
柳州,深圳,509,810
柳州,沈阳,2334,1008
柳州,台州,1288,930
柳州,太原,1536,953
柳州,天津,1802,974
柳州,通化,2464,1015
柳州,通辽,2444,1014
柳州,吐鲁番,2752,1029
柳州,万州,716,854
柳州,威海,1897,981
柳州,温州,1195,921
柳州,乌鲁木齐,2941,1038
柳州,无锡,1336,935
柳州,乌海,1724,968
柳州,武汉,846,876
柳州,乌兰浩特,2673,1025
柳州,乌兰察布,1887,980
柳州,西安,2524,1018
柳州,西昌,828,873
柳州,西宁,1551,955
柳州,锡林浩特,2279,1005
柳州,厦门,879,881
柳州,徐州,1336,935
柳州,烟台,1851,978
柳州,延吉,2774,1030
柳州,盐城,1448,946
柳州,扬州,1327,934
柳州,伊宁,3360,1055
柳州,宜宾,685,848
柳州,宜昌,735,857
柳州,义乌,1191,920
柳州,银川,1604,959
柳州,榆林,1551,955
柳州,运城,1200,921
柳州,湛江,354,763
柳州,张家界,543,818
柳州,郑州,1229,924
柳州,重庆,646,841
柳州,珠海,481,802
柳州,遵义,449,793
六盘水,阿坝,643,840
六盘水,阿克苏,2663,1025
六盘水,巴彦淖尔,1594,958
六盘水,包头,1629,961
六盘水,北海,715,854
六盘水,北京,1827,976
六盘水,博鳌,1013,899
六盘水,长春,2660,1025
六盘水,长沙,822,872
六盘水,长治,1324,934
六盘水,常州,1575,957
六盘水,朝阳,1836,976
六盘水,成都,460,797
六盘水,赤峰,2165,998
六盘水,达州,574,825
六盘水,大理,473,800
六盘水,大连,2076,992
六盘水,大庆,2844,1033
六盘水,大同,2785,1031
六盘水,丹东,2344,1008
六盘水,稻城,512,810
六盘水,敦煌,1823,976
六盘水,鄂尔多斯,1545,954
六盘水,十堰,884,881
六盘水,石河子,2591,1021
六盘水,福州,1443,945
六盘水,抚远,3485,1060
六盘水,阜阳,1269,928
六盘水,赣州,1009,899
六盘水,广元,657,843
六盘水,广州,936,889
六盘水,贵阳,184,677
六盘水,桂林,560,822
六盘水,哈尔滨,2875,1035
六盘水,哈密,2031,990
六盘水,海口,919,887
六盘水,海拉尔,2840,1033
六盘水,杭州,1555,955
六盘水,合肥,1340,936
六盘水,呼和浩特,1702,967
六盘水,惠州,1038,902
六盘水,淮安,1588,958
六盘水,和田,2620,1023
六盘水,黄山,1355,937
六盘水,揭阳,1208,922
六盘水,晋江,1388,940
六盘水,井冈山,921,887
六盘水,景德镇,1247,926
六盘水,佳木斯,3165,1047
六盘水,九寨沟,753,861
六盘水,建三江,3343,1054
六盘水,库尔勒,2423,1013
六盘水,克拉玛依,2723,1028
六盘水,昆明,274,729
六盘水,喀什,3028,1042
六盘水,兰州,1057,905
六盘水,丽江,460,797
六盘水,林芝,964,893
六盘水,柳州,523,813
六盘水,泸州,262,723
六盘水,临汾,1232,925
六盘水,拉萨,1389,940
六盘水,满洲里,2772,1030
六盘水,茅台,1465,947
六盘水,牡丹江,2980,1039
六盘水,绵阳,546,819
六盘水,南昌,1111,911
六盘水,南京,1478,948
六盘水,南宁,546,819
六盘水,南通,1664,964
六盘水,宁波,1677,965
六盘水,攀枝花,311,746
六盘水,齐齐哈尔,2849,1034
六盘水,青岛,1811,975
六盘水,三亚,1043,903
六盘水,石家庄,1562,955
六盘水,松原,2722,1028
六盘水,上海,1697,966
六盘水,深圳,1030,901
六盘水,沈阳,2394,1011
六盘水,台州,1649,963
六盘水,太原,1448,946
六盘水,天津,1807,974
六盘水,通化,2556,1020
六盘水,通辽,2458,1014
六盘水,吐鲁番,2279,1005
六盘水,万州,574,825
六盘水,威海,2023,989
六盘水,温州,1571,956
六盘水,乌鲁木齐,2468,1015
六盘水,无锡,1598,958
六盘水,乌海,1467,947
六盘水,武汉,1024,901
六盘水,乌兰浩特,2650,1024
六盘水,乌兰察布,1774,972
六盘水,西安,2586,1021
六盘水,西昌,305,743
六盘水,西宁,1154,916
六盘水,锡林浩特,2192,1000
六盘水,厦门,1349,936
六盘水,徐州,1456,946
六盘水,烟台,1966,985
六盘水,延吉,2879,1035
六盘水,盐城,1652,963
六盘水,扬州,1549,954
六盘水,伊宁,2866,1034
六盘水,宜宾,243,714
六盘水,宜昌,780,865
六盘水,义乌,1523,952
六盘水,银川,1330,935
六盘水,榆林,1377,939
六盘水,运城,1107,911
六盘水,湛江,815,871
六盘水,张家界,620,835
六盘水,郑州,1236,925
六盘水,重庆,367,767
六盘水,珠海,1004,898
六盘水,遵义,239,711
泸州,阿坝,455,795
泸州,阿克苏,2548,1019
泸州,巴彦淖尔,1332,935
泸州,包头,1366,938
泸州,北海,904,884
泸州,北京,1583,957
泸州,博鳌,1200,921
泸州,长春,2426,1013
泸州,长沙,739,858
泸州,长治,1084,908
泸州,常州,1430,944
泸州,朝阳,1592,958
泸州,成都,238,711
泸州,赤峰,1920,982
泸州,达州,324,751
泸州,大理,627,837
泸州,大连,1857,978
泸州,大庆,2599,1022
泸州,大同,2542,1019
泸州,丹东,2127,996
泸州,稻城,504,808
泸州,敦煌,1639,962
泸州,鄂尔多斯,1283,930
泸州,十堰,659,843
泸州,石河子,2424,1013
泸州,福州,1405,942
泸州,抚远,3252,1051
泸州,阜阳,1084,908
泸州,赣州,996,897
泸州,广元,395,777
泸州,广州,1014,899
泸州,贵阳,281,732
泸州,桂林,624,836
泸州,哈尔滨,2637,1024
泸州,哈密,1838,977
泸州,海口,1103,910
泸州,海拉尔,2582,1021
泸州,杭州,1435,944
泸州,合肥,1181,919
泸州,呼和浩特,1441,945
泸州,惠州,1102,910
泸州,淮安,1414,943
泸州,和田,2541,1019
泸州,黄山,1230,924
泸州,揭阳,1241,926
泸州,晋江,1380,939
泸州,井冈山,890,882
泸州,景德镇,1141,915
泸州,佳木斯,2930,1037
泸州,九寨沟,512,810
泸州,建三江,3110,1045
泸州,库尔勒,2278,1005
泸州,克拉玛依,2555,1019
泸州,昆明,506,809
泸州,喀什,2935,1037
泸州,兰州,811,870
泸州,丽江,559,822
泸州,林芝,970,894
泸州,柳州,643,840
泸州,六盘水,262,723
泸州,临汾,983,895
泸州,拉萨,1391,940
泸州,满洲里,2511,1017
泸州,茅台,1263,928
泸州,牡丹江,2752,1029
泸州,绵阳,298,740
泸州,南昌,1018,900
泸州,南京,1324,934
泸州,南宁,734,857
泸州,南通,1517,952
泸州,宁波,1565,956
泸州,攀枝花,447,793
泸州,齐齐哈尔,2601,1022
泸州,青岛,1611,959
泸州,三亚,1253,927
泸州,石家庄,1319,934
泸州,松原,2481,1016
泸州,上海,1564,956
泸州,深圳,1111,911
泸州,沈阳,2165,998
泸州,台州,1558,955
泸州,太原,1197,921
泸州,天津,1570,956
泸州,通化,2334,1008
泸州,通辽,2218,1001
泸州,吐鲁番,2108,994
泸州,万州,350,761
泸州,威海,1818,975
泸州,温州,1492,950
泸州,乌鲁木齐,2297,1006
泸州,无锡,1457,946
泸州,乌海,1206,922
泸州,武汉,876,880
泸州,乌兰浩特,2402,1011
泸州,乌兰察布,1517,952
泸州,西安,2355,1009
泸州,西昌,345,759
泸州,西宁,927,888
泸州,锡林浩特,1936,983
泸州,厦门,1348,936
泸州,徐州,1261,928
泸州,烟台,1757,971
泸州,延吉,2658,1025
泸州,盐城,1484,949
泸州,扬州,1392,941
泸州,伊宁,2720,1028
泸州,宜宾,80,569
泸州,宜昌,601,831
泸州,义乌,1420,943
泸州,银川,1070,906
泸州,榆林,1116,912
泸州,运城,860,878
泸州,湛江,983,895
泸州,张家界,490,805
泸州,郑州,1012,899
泸州,重庆,127,629
泸州,珠海,1098,910
泸州,遵义,197,686
临汾,阿坝,976,894
临汾,阿克苏,2682,1026
临汾,巴彦淖尔,630,837
临汾,包头,526,814
临汾,北海,1643,962
临汾,北京,601,831
临汾,博鳌,1884,980
临汾,长春,1455,946
临汾,长沙,887,882
临汾,长治,142,644
临汾,常州,915,886
临汾,朝阳,611,833
临汾,成都,918,886
临汾,赤峰,937,889
临汾,达州,659,843
临汾,大理,1580,957
临汾,大连,940,889
临汾,大庆,1617,960
临汾,大同,1559,955
临汾,丹东,1204,922
临汾,稻城,1334,935
临汾,敦煌,1587,958
临汾,鄂尔多斯,434,789
临汾,十堰,390,775
临汾,石河子,2337,1008
临汾,福州,1340,936
临汾,抚远,2280,1005
临汾,阜阳,529,815
临汾,赣州,1185,920
临汾,广元,664,844
临汾,广州,1453,946
临汾,贵阳,1148,915
临汾,桂林,1211,922
临汾,哈尔滨,1659,963
临汾,哈密,1695,966
临汾,海口,1791,973
临汾,海拉尔,1619,960
临汾,杭州,1035,902
临汾,合肥,708,853
临汾,呼和浩特,525,814
临汾,惠州,1470,948
临汾,淮安,764,863
临汾,和田,2811,1032
临汾,黄山,887,882
临汾,揭阳,1471,948
临汾,晋江,1431,944
临汾,井冈山,1080,908
临汾,景德镇,921,887
临汾,佳木斯,1956,985
临汾,九寨沟,760,862
临汾,建三江,2138,996
临汾,库尔勒,2310,1006
临汾,克拉玛依,2447,1014
临汾,昆明,1489,949
临汾,喀什,3123,1046
临汾,兰州,693,850
临汾,丽江,1481,949
临汾,林芝,1690,966
临汾,柳州,1324,934
临汾,六盘水,1232,925
临汾,泸州,983,895
临汾,拉萨,2032,990
临汾,满洲里,1568,956
临汾,茅台,512,810
临汾,牡丹江,1792,973
临汾,绵阳,811,870
临汾,南昌,919,887
临汾,南京,803,869
临汾,南宁,1510,951
临汾,南通,971,894
临汾,宁波,1162,917
临汾,攀枝花,1408,942
临汾,齐齐哈尔,1618,960
临汾,青岛,794,868
临汾,三亚,1993,987
临汾,石家庄,342,758
临汾,松原,1502,950
临汾,上海,1066,906
临汾,深圳,1526,952
临汾,沈阳,1206,922
临汾,台州,1242,926
临汾,太原,218,699
临汾,天津,603,832
临汾,通化,1392,941
临汾,通辽,1238,925
临汾,吐鲁番,2041,990
临汾,万州,665,844
临汾,威海,952,891
临汾,温州,1245,926
临汾,乌鲁木齐,2206,1000
临汾,无锡,952,891
临汾,乌海,573,825
临汾,武汉,665,844
临汾,乌兰浩特,1418,943
临汾,乌兰察布,564,823
临汾,西安,1393,941
临汾,西昌,1274,929
临汾,西宁,876,880
临汾,锡林浩特,969,893
临汾,厦门,1435,944
临汾,徐州,552,820
临汾,烟台,883,881
临汾,延吉,1715,968
临汾,盐城,842,875
临汾,扬州,832,874
临汾,伊宁,2702,1027
临汾,宜宾,1040,903
临汾,宜昌,597,830
临汾,义乌,1097,910
临汾,银川,541,818
临汾,榆林,289,736
临汾,运城,127,629
临汾,湛江,1654,963
临汾,张家界,781,865
临汾,郑州,242,713
临汾,重庆,865,879
临汾,珠海,1551,955
临汾,遵义,1029,901
拉萨,阿坝,1090,909
拉萨,阿克苏,1492,950
拉萨,巴彦淖尔,1923,983
拉萨,包头,2088,993
拉萨,北海,2019,989
拉萨,北京,2563,1020
拉萨,博鳌,2286,1005
拉萨,长春,3399,1057
拉萨,长沙,2130,996
拉萨,长治,2172,998
拉萨,常州,2761,1030
拉萨,朝阳,2574,1020
拉萨,成都,1249,926
拉萨,赤峰,2851,1034
拉萨,达州,1578,957
拉萨,大理,999,897
拉萨,大连,2967,1039
拉萨,大庆,3472,1059
拉萨,大同,3428,1058
拉萨,丹东,3223,1050
拉萨,稻城,893,883
拉萨,敦煌,1224,924
拉萨,鄂尔多斯,2055,991
拉萨,十堰,1899,981
拉萨,石河子,1688,966
拉萨,福州,2796,1031
拉萨,抚远,4184,1084
拉萨,阜阳,2369,1010
拉萨,赣州,2378,1010
拉萨,广元,1433,944
拉萨,广州,2322,1007
拉萨,贵阳,1564,956
拉萨,桂林,1948,984
拉萨,哈尔滨,3561,1063
拉萨,哈密,1426,944
拉萨,海口,2211,1001
拉萨,海拉尔,3269,1051
拉萨,杭州,2797,1031
拉萨,合肥,2506,1017
拉萨,呼和浩特,2232,1002
拉萨,惠州,2427,1013
拉萨,淮安,2696,1026
拉萨,和田,1330,935
拉萨,黄山,2592,1021
拉萨,揭阳,2596,1022
拉萨,晋江,2762,1030
拉萨,井冈山,2277,1004
拉萨,景德镇,2518,1018
拉萨,佳木斯,3861,1073
拉萨,九寨沟,1280,930
拉萨,建三江,4049,1079
拉萨,库尔勒,1424,943
拉萨,克拉玛依,1810,975
拉萨,昆明,1254,927
拉萨,喀什,1759,971
拉萨,兰州,1382,940
拉萨,丽江,944,890
拉萨,林芝,425,786
拉萨,柳州,1906,981
拉萨,六盘水,1389,940
拉萨,泸州,1391,940
拉萨,临汾,2032,990
拉萨,满洲里,3134,1046
拉萨,茅台,2487,1016
拉萨,牡丹江,3749,1069
拉萨,绵阳,1316,933
拉萨,南昌,2403,1011
拉萨,南京,2646,1024
拉萨,南宁,1873,979
拉萨,南通,2844,1033
拉萨,宁波,2931,1037
拉萨,攀枝花,1094,909
拉萨,齐齐哈尔,3431,1058
拉萨,青岛,2813,1032
拉萨,三亚,2254,1003
拉萨,石家庄,2345,1008
拉萨,松原,3404,1057
拉萨,上海,2907,1036
拉萨,深圳,2415,1012
拉萨,沈阳,3189,1048
拉萨,台州,2938,1038
拉萨,太原,2175,999
拉萨,天津,2604,1022
拉萨,通化,3390,1056
拉萨,通辽,3156,1047
拉萨,吐鲁番,1456,946
拉萨,万州,1665,964
拉萨,威海,2984,1040
拉萨,温州,2879,1035
拉萨,乌鲁木齐,1607,959
拉萨,无锡,2793,1031
拉萨,乌海,1814,975
拉萨,武汉,2230,1002
拉萨,乌兰浩特,3243,1050
拉萨,乌兰察布,2351,1009
拉萨,西安,3359,1055
拉萨,西昌,1090,909
拉萨,西宁,1258,927
拉萨,锡林浩特,2725,1028
拉萨,厦门,2726,1028
拉萨,徐州,2505,1017
拉萨,烟台,2916,1037
拉萨,延吉,3703,1068
拉萨,盐城,2774,1030
拉萨,扬州,2707,1027
拉萨,伊宁,1817,975
拉萨,宜宾,1315,933
拉萨,宜昌,1942,984
拉萨,义乌,2795,1031
拉萨,银川,1698,966
拉萨,榆林,1962,985
拉萨,运城,1958,985
拉萨,湛江,2142,997
拉萨,张家界,1875,979
拉萨,郑州,2189,999
拉萨,重庆,1489,949
拉萨,珠海,2385,1011
拉萨,遵义,1557,955
满洲里,阿坝,2336,1008
满洲里,阿克苏,3009,1041
满洲里,巴彦淖尔,1254,927
满洲里,包头,1156,916
满洲里,北海,3204,1049
满洲里,北京,1068,906
满洲里,博鳌,3429,1058
满洲里,长春,855,877
满洲里,长沙,2399,1011
满洲里,长治,1522,952
满洲里,常州,1981,986
满洲里,朝阳,1064,906
满洲里,成都,2380,1010
满洲里,赤峰,807,870
满洲里,达州,2201,1000
满洲里,大理,3041,1042
满洲里,大连,1215,923
满洲里,大庆,638,839
满洲里,大同,652,842
满洲里,丹东,1168,918
满洲里,稻城,2733,1028
满洲里,敦煌,2092,993
满洲里,鄂尔多斯,1232,925
满洲里,十堰,1957,985
满洲里,石河子,2446,1014
满洲里,福州,2612,1022
满洲里,抚远,1234,925
满洲里,阜阳,1851,978
满洲里,赣州,2640,1024
满洲里,广元,2133,996
满洲里,广州,2957,1038
满洲里,贵阳,2709,1027
满洲里,桂林,2768,1030
满洲里,哈尔滨,794,868
满洲里,哈密,2013,988
满洲里,海口,3340,1054
满洲里,海拉尔,178,673
满洲里,杭州,2150,997
满洲里,合肥,1960,985
满洲里,呼和浩特,1070,906
满洲里,惠州,2947,1038
满洲里,淮安,1781,973
满洲里,和田,3299,1053
满洲里,黄山,2137,996
满洲里,揭阳,2887,1035
满洲里,晋江,2755,1029
满洲里,井冈山,2560,1020
满洲里,景德镇,2246,1003
满洲里,佳木斯,985,896
满洲里,九寨沟,2122,995
满洲里,建三江,1137,914
满洲里,库尔勒,2605,1022
满洲里,克拉玛依,2487,1016
满洲里,昆明,3008,1041
满洲里,喀什,3429,1058
满洲里,兰州,1863,978
满洲里,丽江,2922,1037
满洲里,林芝,2936,1038
满洲里,柳州,2887,1035
满洲里,六盘水,2772,1030
满洲里,泸州,2511,1017
满洲里,临汾,1568,956
满洲里,拉萨,3134,1046
满洲里,茅台,1643,962
满洲里,牡丹江,1059,905
满洲里,绵阳,2271,1004
满洲里,南昌,2318,1007
满洲里,南京,1942,984
满洲里,南宁,3078,1044
满洲里,南通,1963,985
满洲里,宁波,2206,1000
满洲里,攀枝花,2889,1035
满洲里,齐齐哈尔,528,814
满洲里,青岛,1506,951
满洲里,三亚,3548,1062
满洲里,石家庄,1296,931
满洲里,松原,729,856
满洲里,上海,2055,991
满洲里,深圳,3013,1041
满洲里,沈阳,967,893
满洲里,台州,2339,1008
满洲里,太原,1352,937
满洲里,天津,1151,916
满洲里,通化,1078,907
满洲里,通辽,742,859
满洲里,吐鲁番,2296,1006
满洲里,万州,2226,1002
满洲里,威海,1378,939
满洲里,温州,2404,1012
满洲里,乌鲁木齐,2359,1009
满洲里,无锡,2006,988
满洲里,乌海,1382,940
满洲里,武汉,2121,995
满洲里,乌兰浩特,503,808
满洲里,乌兰察布,1005,898
满洲里,西安,927,888
满洲里,西昌,2743,1029
满洲里,西宁,1915,982
满洲里,锡林浩特,613,834
满洲里,厦门,2781,1030
满洲里,徐州,1693,966
满洲里,烟台,1362,938
满洲里,延吉,1157,916
满洲里,盐城,1804,974
满洲里,扬州,1906,981
满洲里,伊宁,2803,1031
满洲里,宜宾,2553,1019
满洲里,宜昌,2152,997
满洲里,义乌,2255,1003
满洲里,银川,1521,952
满洲里,榆林,1395,941
满洲里,运城,1695,966
满洲里,湛江,3204,1049
满洲里,张家界,2344,1008
满洲里,郑州,1670,964
满洲里,重庆,2407,1012
满洲里,珠海,3050,1042
满洲里,遵义,2589,1021
茅台,阿坝,1401,941
茅台,阿克苏,3193,1048
茅台,巴彦淖尔,1071,906
茅台,包头,906,885
茅台,北海,1659,963
茅台,北京,580,827
茅台,博鳌,1839,977
茅台,长春,1247,926
茅台,长沙,815,871
茅台,长治,382,772
茅台,常州,433,789
茅台,朝阳,582,827
茅台,成都,1284,930
茅台,赤峰,859,878
茅台,达州,963,893
茅台,大理,1890,980
茅台,大连,625,836
茅台,大庆,1483,949
茅台,大同,1420,943
茅台,丹东,886,882
茅台,稻城,1707,967
茅台,敦煌,2097,994
茅台,鄂尔多斯,834,874
茅台,十堰,613,834
茅台,石河子,2835,1033
茅台,福州,991,896
茅台,抚远,2053,991
茅台,阜阳,227,705
茅台,赣州,1006,898
茅台,广元,1060,905
茅台,广州,1337,935
茅台,贵阳,1328,934
茅台,桂林,1232,925
茅台,哈尔滨,1477,948
茅台,哈密,2196,1000
茅台,海口,1759,971
茅台,海拉尔,1637,962
茅台,杭州,584,828
茅台,合肥,319,749
茅台,呼和浩特,821,872
茅台,惠州,1314,933
茅台,淮安,255,720
茅台,和田,3322,1054
茅台,黄山,506,809
茅台,揭阳,1244,926
茅台,晋江,1122,912
茅台,井冈山,939,889
茅台,景德镇,603,832
茅台,佳木斯,1746,970
茅台,九寨沟,1207,922
茅台,建三江,1913,982
茅台,库尔勒,2819,1032
茅台,克拉玛依,2941,1038
茅台,昆明,1739,969
茅台,喀什,3635,1065
茅台,兰州,1197,921
茅台,丽江,1815,975
茅台,林芝,2115,995
茅台,柳州,1364,938
茅台,六盘水,1465,947
茅台,泸州,1263,928
茅台,临汾,512,810
茅台,拉萨,2487,1016
茅台,满洲里,1643,962
茅台,牡丹江,1538,953
茅台,绵阳,1193,920
茅台,南昌,678,847
茅台,南京,342,758
茅台,南宁,1568,956
茅台,南通,473,800
茅台,宁波,692,850
茅台,攀枝花,1710,967
茅台,齐齐哈尔,1521,952
茅台,青岛,347,760
茅台,三亚,1972,986
茅台,石家庄,427,787
茅台,松原,1337,935
茅台,上海,573,825
茅台,深圳,1383,940
茅台,沈阳,969,893
茅台,台州,796,868
茅台,太原,527,814
茅台,天津,491,805
茅台,通化,1105,910
茅台,通辽,1090,909
茅台,吐鲁番,2544,1019
茅台,万州,913,886
茅台,威海,557,821
茅台,温州,828,873
茅台,乌鲁木齐,2705,1027
茅台,无锡,470,799
茅台,乌海,1050,904
茅台,武汉,522,813
茅台,乌兰浩特,1338,935
茅台,乌兰察布,776,865
茅台,西安,1160,917
茅台,西昌,1599,959
茅台,西宁,1385,940
茅台,锡林浩特,1042,903
茅台,厦门,1143,915
茅台,徐州,55,520
茅台,烟台,501,808
茅台,延吉,1423,943
茅台,盐城,331,754
茅台,扬州,345,759
茅台,伊宁,3204,1049
茅台,宜宾,1337,935
茅台,宜昌,688,849
茅台,义乌,670,845
茅台,银川,1044,903
茅台,榆林,754,861
茅台,运城,542,818
茅台,湛江,1629,961
茅台,张家界,871,880
茅台,郑州,300,741
茅台,重庆,1135,914
茅台,珠海,1425,944
茅台,遵义,1230,924
牡丹江,阿坝,2756,1029
牡丹江,阿克苏,3943,1076
牡丹江,巴彦淖尔,1856,978
牡丹江,包头,1670,964
牡丹江,北海,3182,1048
牡丹江,北京,1202,921
牡丹江,博鳌,3329,1054
牡丹江,长春,350,761
牡丹江,长沙,2341,1008
牡丹江,长治,1674,964
牡丹江,常州,1652,963
牡丹江,朝阳,1191,920
牡丹江,成都,2710,1027
牡丹江,赤峰,898,884
牡丹江,达州,2431,1013
牡丹江,大理,3367,1055
牡丹江,大连,912,886
牡丹江,大庆,420,785
牡丹江,大同,417,784
牡丹江,丹东,658,843
牡丹江,稻城,3125,1046
牡丹江,敦煌,2920,1037
牡丹江,鄂尔多斯,1695,966
牡丹江,十堰,2097,994
牡丹江,石河子,3416,1057
牡丹江,福州,2258,1003
牡丹江,抚远,517,812
