ORIGIN,TERMINAL,DISTENCE,PRICE,TIME
南通,延吉,1441,945,3.2
南通,盐城,166,664,0.37
南通,扬州,142,644,0.32
南通,伊宁,3673,1067,8.16
南通,宜宾,1597,958,3.55
南通,宜昌,918,886,2.04
南通,义乌,310,745,0.69
南通,银川,1511,951,3.36
南通,榆林,1226,924,2.72
南通,运城,973,894,2.16
南通,湛江,1586,957,3.52
南通,张家界,1045,903,2.32
南通,郑州,736,858,1.64
南通,重庆,1396,941,3.1
南通,珠海,1303,932,2.9
南通,遵义,1426,944,3.17
宁波,阿坝,1857,978,4.13
宁波,阿克苏,3819,1072,8.49
宁波,巴彦淖尔,1760,971,3.91
宁波,包头,1599,959,3.55
宁波,北海,1557,955,3.46
宁波,北京,1212,923,2.69
宁波,博鳌,1627,961,3.62
宁波,长春,1592,958,3.54
宁波,长沙,856,877,1.9
宁波,长治,1055,904,2.34
宁波,常州,259,722,0.58
宁波,朝阳,1210,922,2.69
宁波,成都,1682,965,3.74
宁波,赤峰,1400,941,3.11
宁波,达州,1355,937,3.01
宁波,大理,2148,997,4.77
宁波,大连,1007,898,2.24
宁波,大庆,1881,980,4.18
宁波,大同,1819,975,4.04
宁波,丹东,1166,917,2.59
宁波,稻城,2066,992,4.59
宁波,敦煌,2738,1028,6.08
宁波,鄂尔多斯,1526,952,3.39
宁波,十堰,1068,906,2.37
宁波,石河子,3499,1060,7.78
宁波,福州,480,802,1.07
宁波,抚远,2281,1005,5.07
宁波,阜阳,641,840,1.42
宁波,赣州,792,867,1.76
宁波,广元,1524,952,3.39
宁波,广州,1114,912,2.48
宁波,贵阳,1499,950,3.33
宁波,桂林,1227,924,2.73
宁波,哈尔滨,1821,975,4.05
宁波,哈密,2856,1034,6.35
宁波,海口,1575,957,3.5
宁波,海拉尔,2160,998,4.8
宁波,杭州,137,639,0.3
宁波,合肥,465,798,1.03
宁波,呼和浩特,1510,951,3.36
宁波,惠州,1036,902,2.3
宁波,淮安,458,796,1.02
宁波,和田,3913,1075,8.7
宁波,黄山,339,757,0.75
宁波,揭阳,873,880,1.94
宁波,晋江泉州,646,841,1.44
宁波,井冈山,814,871,1.81
宁波,景德镇,429,787,0.95
宁波,佳木斯,2026,989,4.5
宁波,九寨沟,1711,967,3.8
宁波,建三江,2155,997,4.79
宁波,库尔勒,3461,1059,7.69
宁波,克拉玛依,3610,1064,8.02
宁波,昆明,1934,983,4.3
宁波,喀什,4253,1086,9.45
宁波,兰州,1789,973,3.98
宁波,丽江,2112,995,4.69
宁波,林芝,2522,1018,5.6
宁波,柳州,1351,937,3.0
宁波,六盘水,1677,965,3.73
宁波,泸州,1565,956,3.48
宁波,临汾,1162,917,2.58
宁波,拉萨,2931,1037,6.51
宁波,满洲里,2206,1000,4.9
宁波,茅台,692,850,1.54
宁波,牡丹江,1780,972,3.96
宁波,绵阳,1621,960,3.6
宁波,南昌,567,824,1.26
宁波,南京,360,765,0.8
宁波,南宁,1538,953,3.42
宁波,南通,246,715,0.55
宁波,攀枝花,1976,986,4.39
宁波,齐齐哈尔,1952,984,4.34
宁波,青岛,700,851,1.56
宁波,三亚,1777,972,3.95
宁波,石家庄,1116,912,2.48
宁波,松原,1719,968,3.82
宁波,上海,151,652,0.34
宁波,深圳,1110,911,2.47
宁波,沈阳,1336,935,2.97
宁波,台州,135,637,0.3
宁波,太原,1218,923,2.71
宁波,天津,1104,910,2.45
宁波,通化,1374,939,3.05
宁波,通辽,1529,953,3.4
宁波,吐鲁番,3200,1049,7.11
宁波,万州,1266,928,2.81
宁波,威海,851,877,1.89
宁波,温州,226,704,0.5
宁波,乌鲁木齐,3368,1055,7.48
宁波,无锡,223,702,0.5
宁波,乌海,1728,969,3.84
宁波,武汉,701,851,1.56
宁波,乌兰浩特,1805,974,4.01
宁波,乌兰察布,1454,946,3.23
宁波,西安,1490,949,3.31
宁波,西昌,1905,981,4.23
宁波,西宁,1984,987,4.41
宁波,锡林浩特,1649,963,3.66
宁波,厦门,691,849,1.54
宁波,徐州,639,839,1.42
宁波,烟台,851,877,1.89
宁波,延吉,1624,961,3.61
宁波,盐城,411,782,0.91
宁波,扬州,347,760,0.77
宁波,伊宁,3862,1073,8.58
宁波,宜宾,1645,962,3.66
宁波,宜昌,989,896,2.2
宁波,义乌,159,658,0.35
宁波,银川,1704,967,3.79
宁波,榆林,1432,944,3.18
宁波,运城,1144,915,2.54
宁波,湛江,1476,948,3.28
宁波,张家界,1076,907,2.39
宁波,郑州,920,887,2.04
宁波,重庆,1452,946,3.23
宁波,珠海,1165,917,2.59
宁波,遵义,1446,945,3.21
攀枝花,阿坝,593,830,1.32
攀枝花,阿克苏,2434,1013,5.41
攀枝花,巴彦淖尔,1661,963,3.69
攀枝花,包头,1732,969,3.85
攀枝花,北海,942,890,2.09
攀枝花,北京,2010,988,4.47
攀枝花,博鳌,1226,924,2.72
攀枝花,长春,2861,1034,6.36
攀枝花,长沙,1125,913,2.5
攀枝花,长治,1518,952,3.37
攀枝花,常州,1861,978,4.14
攀枝花,朝阳,2020,989,4.49
攀枝花,成都,509,810,1.13
攀枝花,赤峰,2344,1008,5.21
攀枝花,达州,761,862,1.69
攀枝花,大理,179,674,0.4
攀枝花,大连,2302,1006,5.12
攀枝花,大庆,3022,1041,6.72
攀枝花,大同,2966,1039,6.59
攀枝花,丹东,2571,1020,5.71
攀枝花,稻城,281,732,0.62
攀枝花,敦煌,1685,965,3.74
攀枝花,鄂尔多斯,1658,963,3.68
攀枝花,十堰,1104,910,2.45
攀枝花,石河子,2419,1012,5.38
攀枝花,福州,1754,971,3.9
攀枝花,抚远,3686,1067,8.19
攀枝花,阜阳,1529,953,3.4
攀枝花,赣州,1320,934,2.93
攀枝花,广元,761,862,1.69
攀枝花,广州,1230,924,2.73
攀枝花,贵阳,495,806,1.1
攀枝花,桂林,866,879,1.92
攀枝花,哈尔滨,3067,1043,6.82
攀枝花,哈密,1903,981,4.23
攀枝花,海口,1142,915,2.54
攀枝花,海拉尔,2973,1039,6.61
攀枝花,杭州,1852,978,4.12
攀枝花,合肥,1618,960,3.6
攀枝花,呼和浩特,1828,976,4.06
攀枝花,惠州,1336,935,2.97
攀枝花,淮安,1857,978,4.13
攀枝花,和田,2362,1009,5.25
攀枝花,黄山,1649,963,3.66
攀枝花,揭阳,1513,951,3.36
攀枝花,晋江泉州,1698,966,3.77
攀枝花,井冈山,1232,925,2.74
攀枝花,景德镇,1547,954,3.44
攀枝花,佳木斯,3363,1055,7.47
攀枝花,九寨沟,778,865,1.73
攀枝花,建三江,3544,1062,7.88
攀枝花,库尔勒,2227,1002,4.95
攀枝花,克拉玛依,2552,1019,5.67
攀枝花,昆明,197,686,0.44
攀枝花,喀什,2778,1030,6.17
攀枝花,兰州,1072,907,2.38
攀枝花,丽江,151,652,0.34
攀枝花,林芝,676,847,1.5
攀枝花,柳州,812,870,1.8
攀枝花,六盘水,311,746,0.69
攀枝花,泸州,447,793,0.99
攀枝花,临汾,1408,942,3.13
攀枝花,拉萨,1094,909,2.43
攀枝花,满洲里,2889,1035,6.42
攀枝花,茅台,1710,967,3.8
攀枝花,牡丹江,3191,1048,7.09
攀枝花,绵阳,618,835,1.37
攀枝花,南昌,1414,943,3.14
攀枝花,南京,1759,971,3.91
攀枝花,南宁,785,866,1.74
攀枝花,南通,1949,984,4.33
攀枝花,宁波,1976,986,4.39
攀枝花,齐齐哈尔,3017,1041,6.7
攀枝花,青岛,2058,991,4.57
攀枝花,三亚,1224,924,2.72
攀枝花,石家庄,1748,970,3.88
攀枝花,松原,2910,1036,6.47
攀枝花,上海,1989,987,4.42
攀枝花,深圳,1322,934,2.94
攀枝花,沈阳,2603,1022,5.78
攀枝花,台州,1954,985,4.34
攀枝花,太原,1615,960,3.59
攀枝花,天津,2004,988,4.45
攀枝花,通化,2776,1030,6.17
攀枝花,通辽,2646,1024,5.88
攀枝花,吐鲁番,2116,995,4.7
攀枝花,万州,797,868,1.77
攀枝花,威海,2265,1004,5.03
攀枝花,温州,1879,980,4.18
攀枝花,乌鲁木齐,2302,1006,5.12
攀枝花,无锡,1886,980,4.19
攀枝花,乌海,1531,953,3.4
攀枝花,武汉,1306,932,2.9
攀枝花,乌兰浩特,2818,1032,6.26
攀枝花,乌兰察布,1915,982,4.26
攀枝花,西安,2793,1031,6.21
攀枝花,西昌,147,648,0.33
攀枝花,西宁,1117,912,2.48
攀枝花,锡林浩特,2335,1008,5.19
攀枝花,厦门,1658,963,3.68
攀枝花,徐州,1708,967,3.8
攀枝花,烟台,2203,1000,4.9
攀枝花,延吉,3101,1045,6.89
攀枝花,盐城,1925,983,4.28
攀枝花,扬州,1828,976,4.06
攀枝花,伊宁,2667,1025,5.93
攀枝花,宜宾,375,770,0.83
攀枝花,宜昌,1042,903,2.32
攀枝花,义乌,1825,976,4.06
攀枝花,银川,1389,940,3.09
攀枝花,榆林,1500,950,3.33
攀枝花,运城,1290,931,2.87
攀枝花,湛江,1059,905,2.35
攀枝花,张家界,905,885,2.01
攀枝花,郑州,1456,946,3.24
攀枝花,重庆,574,825,1.28
攀枝花,珠海,1291,931,2.87
攀枝花,遵义,529,815,1.18
齐齐哈尔,阿坝,2517,1018,5.59
齐齐哈尔,阿克苏,3475,1059,7.72
齐齐哈尔,巴彦淖尔,1507,951,3.35
齐齐哈尔,包头,1351,937,3.0
齐齐哈尔,北海,3171,1048,7.05
齐齐哈尔,北京,1025,901,2.28
齐齐哈尔,博鳌,3360,1055,7.47
齐齐哈尔,长春,397,777,0.88
齐齐哈尔,长沙,2331,1008,5.18
齐齐哈尔,长治,1529,953,3.4
齐齐哈尔,常州,1765,971,3.92
齐齐哈尔,朝阳,1016,900,2.26
齐齐哈尔,成都,2514,1017,5.59
齐齐哈尔,赤峰,688,849,1.53
齐齐哈尔,达州,2277,1004,5.06
齐齐哈尔,大理,3184,1048,7.08
齐齐哈尔,大连,953,891,2.12
齐齐哈尔,大庆,114,615,0.25
齐齐哈尔,大同,152,653,0.34
齐齐哈尔,丹东,803,869,1.78
齐齐哈尔,稻城,2907,1036,6.46
齐齐哈尔,敦煌,2495,1016,5.54
齐齐哈尔,鄂尔多斯,1400,941,3.11
齐齐哈尔,十堰,1978,986,4.4
齐齐哈尔,石河子,2930,1037,6.51
齐齐哈尔,福州,2403,1011,5.34
齐齐哈尔,抚远,774,864,1.72
齐齐哈尔,阜阳,1747,970,3.88
齐齐哈尔,赣州,2519,1018,5.6
齐齐哈尔,广元,2258,1003,5.02
齐齐哈尔,广州,2856,1034,6.35
齐齐哈尔,贵阳,2754,1029,6.12
齐齐哈尔,桂林,2737,1028,6.08
齐齐哈尔,哈尔滨,268,726,0.6
齐齐哈尔,哈密,2448,1014,5.44
齐齐哈尔,海口,3279,1052,7.29
齐齐哈尔,海拉尔,362,765,0.8
齐齐哈尔,杭州,1927,983,4.28
齐齐哈尔,合肥,1812,975,4.03
齐齐哈尔,呼和浩特,1220,923,2.71
齐齐哈尔,惠州,2826,1033,6.28
齐齐哈尔,淮安,1585,957,3.52
齐齐哈尔,和田,3744,1069,8.32
齐齐哈尔,黄山,1964,985,4.36
齐齐哈尔,揭阳,2731,1028,6.07
齐齐哈尔,晋江泉州,2560,1020,5.69
齐齐哈尔,井冈山,2459,1014,5.46
齐齐哈尔,景德镇,2090,993,4.64
齐齐哈尔,佳木斯,480,802,1.07
齐齐哈尔,九寨沟,2294,1005,5.1
齐齐哈尔,建三江,654,842,1.45
齐齐哈尔,库尔勒,3066,1043,6.81
齐齐哈尔,克拉玛依,2979,1039,6.62
齐齐哈尔,昆明,3107,1045,6.9
齐齐哈尔,喀什,3905,1075,8.68
齐齐哈尔,兰州,2081,993,4.62
齐齐哈尔,丽江,3076,1044,6.84
齐齐哈尔,林芝,3179,1048,7.06
齐齐哈尔,柳州,2865,1034,6.37
齐齐哈尔,六盘水,2849,1034,6.33
齐齐哈尔,泸州,2601,1022,5.78
齐齐哈尔,临汾,1618,960,3.6
齐齐哈尔,拉萨,3431,1058,7.62
齐齐哈尔,满洲里,528,814,1.17
齐齐哈尔,茅台,1521,952,3.38
齐齐哈尔,牡丹江,531,815,1.18
齐齐哈尔,绵阳,2404,1012,5.34
齐齐哈尔,南昌,2189,999,4.86
齐齐哈尔,南京,1756,971,3.9
齐齐哈尔,南宁,3066,1043,6.81
齐齐哈尔,南通,1725,968,3.83
齐齐哈尔,宁波,1952,984,4.34
齐齐哈尔,攀枝花,3017,1041,6.7
齐齐哈尔,青岛,1284,930,2.85
齐齐哈尔,三亚,3492,1060,7.76
齐齐哈尔,石家庄,1289,931,2.86
齐齐哈尔,松原,254,719,0.56
齐齐哈尔,上海,1802,974,4.0
齐齐哈尔,深圳,2897,1036,6.44
齐齐哈尔,沈阳,617,835,1.37
齐齐哈尔,台州,2088,993,4.64
齐齐哈尔,太原,1404,942,3.12
齐齐哈尔,天津,1063,905,2.36
齐齐哈尔,通化,642,840,1.43
齐齐哈尔,通辽,434,789,0.96
齐齐哈尔,吐鲁番,2754,1029,6.12
齐齐哈尔,万州,2278,1005,5.06
齐齐哈尔,威海,1102,910,2.45
齐齐哈尔,温州,2170,998,4.82
齐齐哈尔,乌鲁木齐,2834,1033,6.3
齐齐哈尔,无锡,1782,973,3.96
齐齐哈尔,乌海,1619,960,3.6
齐齐哈尔,武汉,2039,990,4.53
齐齐哈尔,乌兰浩特,199,688,0.44
齐齐哈尔,乌兰察布,1114,912,2.48
齐齐哈尔,西安,493,806,1.1
齐齐哈尔,西昌,2878,1035,6.4
齐齐哈尔,西宁,2176,999,4.84
齐齐哈尔,锡林浩特,709,853,1.58
齐齐哈尔,厦门,2594,1021,5.76
齐齐哈尔,徐州,1561,955,3.47
齐齐哈尔,烟台,1112,911,2.47
齐齐哈尔,延吉,641,840,1.42
齐齐哈尔,盐城,1586,957,3.52
齐齐哈尔,扬州,1705,967,3.79
齐齐哈尔,伊宁,3295,1053,7.32
齐齐哈尔,宜宾,2656,1024,5.9
齐齐哈尔,宜昌,2141,996,4.76
齐齐哈尔,义乌,2034,990,4.52
齐齐哈尔,银川,1743,970,3.87
齐齐哈尔,榆林,1533,953,3.41
齐齐哈尔,运城,1742,970,3.87
齐齐哈尔,湛江,3148,1047,7.0
齐齐哈尔,张家界,2336,1008,5.19
齐齐哈尔,郑州,1643,962,3.65
齐齐哈尔,重庆,2483,1016,5.52
齐齐哈尔,珠海,2941,1038,6.54
齐齐哈尔,遵义,2639,1024,5.86
青岛,阿坝,1734,969,3.85
青岛,阿克苏,3430,1058,7.62
青岛,巴彦淖尔,1240,925,2.76
青岛,包头,1047,903,2.33
青岛,北海,1959,985,4.35
青岛,北京,550,820,1.22
青岛,博鳌,2112,995,4.69
青岛,长春,962,892,2.14
青岛,长沙,1119,912,2.49
青岛,长治,652,842,1.45
青岛,常州,483,803,1.07
青岛,朝阳,545,819,1.21
青岛,成都,1627,961,3.62
青岛,赤峰,699,851,1.55
青岛,达州,1309,933,2.91
青岛,大理,2238,1002,4.97
青岛,大连,333,755,0.74
青岛,大庆,1228,924,2.73
青岛,大同,1165,917,2.59
青岛,丹东,565,823,1.26
青岛,稻城,2051,991,4.56
青岛,敦煌,2330,1007,5.18
青岛,鄂尔多斯,999,897,2.22
青岛,十堰,959,892,2.13
青岛,石河子,3030,1042,6.73
青岛,福州,1122,912,2.49
青岛,抚远,1740,970,3.87
青岛,阜阳,549,820,1.22
青岛,赣州,1252,927,2.78
青岛,广元,1397,941,3.1
青岛,广州,1596,958,3.55
青岛,贵阳,1668,964,3.71
青岛,桂林,1544,954,3.43
青岛,哈尔滨,1196,921,2.66
青岛,哈密,2403,1011,5.34
青岛,海口,2039,990,4.53
青岛,海拉尔,1465,947,3.26
青岛,杭州,650,842,1.44
青岛,合肥,551,820,1.22
青岛,呼和浩特,922,887,2.05
青岛,惠州,1554,955,3.45
青岛,淮安,302,742,0.67
青岛,和田,3585,1063,7.97
青岛,黄山,682,848,1.52
青岛,揭阳,1448,946,3.22
青岛,晋江泉州,1276,929,2.84
青岛,井冈山,1208,922,2.68
青岛,景德镇,813,871,1.81
青岛,佳木斯,1446,945,3.21
青岛,九寨沟,1533,953,3.41
青岛,建三江,1602,959,3.56
青岛,库尔勒,3042,1042,6.76
青岛,克拉玛依,3128,1046,6.95
青岛,昆明,2085,993,4.63
青岛,喀什,3876,1074,8.61
青岛,兰州,1486,949,3.3
青岛,丽江,2162,998,4.8
青岛,林芝,2451,1014,5.45
青岛,柳州,1677,965,3.73
青岛,六盘水,1811,975,4.02
青岛,泸州,1611,959,3.58
青岛,临汾,794,868,1.76
青岛,拉萨,2813,1032,6.25
青岛,满洲里,1506,951,3.35
青岛,茅台,347,760,0.77
青岛,牡丹江,1223,924,2.72
青岛,绵阳,1534,953,3.41
青岛,南昌,925,887,2.06
青岛,南京,473,800,1.05
青岛,南宁,1882,980,4.18
青岛,南通,457,796,1.02
青岛,宁波,700,851,1.56
青岛,攀枝花,2058,991,4.57
青岛,齐齐哈尔,1284,930,2.85
青岛,三亚,2252,1003,5.0
青岛,石家庄,563,823,1.25
青岛,松原,1071,906,2.38
青岛,上海,549,820,1.22
青岛,深圳,1627,961,3.62
青岛,沈阳,686,849,1.52
青岛,台州,832,874,1.85
青岛,太原,723,855,1.61
青岛,天津,438,790,0.97
青岛,通化,789,867,1.75
青岛,通辽,852,877,1.89
青岛,吐鲁番,2754,1029,6.12
青岛,万州,1261,928,2.8
青岛,威海,219,700,0.49
青岛,温州,901,884,2.0
青岛,乌鲁木齐,2904,1036,6.45
青岛,无锡,504,808,1.12
青岛,乌海,1252,927,2.78
青岛,武汉,833,874,1.85
青岛,乌兰浩特,1122,912,2.49
青岛,乌兰察布,835,874,1.86
青岛,西安,867,879,1.93
青岛,西昌,1946,984,4.32
青岛,西宁,1665,964,3.7
青岛,锡林浩特,957,892,2.13
青岛,厦门,1309,933,2.91
青岛,徐州,354,763,0.79
青岛,烟台,179,674,0.4
青岛,延吉,1096,909,2.44
青岛,盐城,303,742,0.67
青岛,扬州,420,785,0.93
青岛,伊宁,3406,1057,7.57
青岛,宜宾,1685,965,3.74
青岛,宜昌,1031,901,2.29
青岛,义乌,756,861,1.68
青岛,银川,1280,930,2.84
青岛,榆林,972,894,2.16
青岛,运城,856,877,1.9
青岛,湛江,1915,982,4.26
青岛,张家界,1208,922,2.68
青岛,郑州,628,837,1.4
青岛,重庆,1483,949,3.3
青岛,珠海,1674,964,3.72
青岛,遵义,1574,956,3.5
三亚,阿坝,1684,965,3.74
三亚,阿克苏,3657,1066,8.13
三亚,巴彦淖尔,2511,1017,5.58
三亚,包头,2489,1016,5.53
三亚,北海,359,764,0.8
三亚,北京,2498,1017,5.55
三亚,博鳌,151,652,0.34
三亚,长春,3210,1049,7.13
三亚,长沙,1161,917,2.58
三亚,长治,2026,989,4.5
三亚,常州,1832,976,4.07
三亚,朝阳,2504,1017,5.56
三亚,成都,1486,949,3.3
三亚,赤峰,2817,1032,6.26
三亚,达州,1455,946,3.23
三亚,大理,1265,928,2.81
三亚,大连,2579,1021,5.73
三亚,大庆,3456,1059,7.68
三亚,大同,3393,1056,7.54
三亚,丹东,2816,1032,6.26
三亚,稻城,1500,950,3.33
三亚,敦煌,2866,1034,6.37
三亚,鄂尔多斯,2397,1011,5.33
三亚,十堰,1603,959,3.56
三亚,石河子,3628,1065,8.06
三亚,福州,1329,934,2.95
三亚,抚远,3988,1077,8.86
三亚,阜阳,1745,970,3.88
三亚,赣州,1011,899,2.25
三亚,广元,1620,960,3.6
三亚,广州,668,845,1.48
三亚,贵阳,974,894,2.16
三亚,桂林,782,866,1.74
三亚,哈尔滨,3443,1058,7.65
三亚,哈密,3075,1044,6.83
三亚,海口,213,696,0.47
三亚,海拉尔,3576,1063,7.95
三亚,杭州,1717,968,3.82
三亚,合肥,1701,967,3.78
三亚,呼和浩特,2518,1018,5.6
三亚,惠州,741,859,1.65
三亚,淮安,1957,985,4.35
三亚,和田,3567,1063,7.93
三亚,黄山,1591,958,3.54
三亚,揭阳,923,887,2.05
三亚,晋江泉州,1179,919,2.62
三亚,井冈山,1044,903,2.32
三亚,景德镇,1453,946,3.23
三亚,佳木斯,3698,1068,8.22
三亚,九寨沟,1764,971,3.92
三亚,建三江,3853,1073,8.56
三亚,库尔勒,3448,1058,7.66
三亚,克拉玛依,3761,1070,8.36
三亚,昆明,1031,901,2.29
三亚,喀什,3990,1077,8.87
三亚,兰州,2057,991,4.57
三亚,丽江,1351,937,3.0
三亚,林芝,1870,979,4.16
三亚,柳州,675,846,1.5
三亚,六盘水,1043,903,2.32
三亚,泸州,1253,927,2.78
三亚,临汾,1993,987,4.43
三亚,拉萨,2254,1003,5.01
三亚,满洲里,3548,1062,7.88
三亚,茅台,1972,986,4.38
三亚,牡丹江,3472,1059,7.72
三亚,绵阳,1550,954,3.44
三亚,南昌,1328,934,2.95
三亚,南京,1793,973,3.98
三亚,南宁,521,813,1.16
三亚,南通,1906,981,4.24
三亚,宁波,1777,972,3.95
三亚,攀枝花,1224,924,2.72
三亚,齐齐哈尔,3492,1060,7.76
三亚,青岛,2252,1003,5.0
三亚,石家庄,2253,1003,5.01
三亚,松原,3308,1053,7.35
三亚,上海,1880,980,4.18
三亚,深圳,668,845,1.48
三亚,沈阳,2932,1037,6.52
三亚,台州,1676,965,3.72
三亚,太原,2202,1000,4.89
三亚,天津,2438,1013,5.42
三亚,通化,3039,1042,6.75
三亚,通辽,3063,1043,6.81
三亚,吐鲁番,3318,1053,7.37
三亚,万州,1389,940,3.09
三亚,威海,2467,1015,5.48
三亚,温州,1572,956,3.49
三亚,乌鲁木齐,3507,1061,7.79
三亚,无锡,1834,976,4.08
三亚,乌海,2396,1011,5.32
三亚,武汉,1453,946,3.23
三亚,乌兰浩特,3306,1053,7.35
三亚,乌兰察布,2554,1019,5.68
三亚,西安,3117,1045,6.93
三亚,西昌,1308,932,2.91
三亚,西宁,2180,999,4.84
三亚,锡林浩特,2936,1038,6.52
三亚,厦门,1126,913,2.5
三亚,徐州,1936,983,4.3
三亚,烟台,2431,1013,5.4
三亚,延吉,3334,1054,7.41
三亚,盐城,1986,987,4.41
三亚,扬州,1859,978,4.13
三亚,伊宁,3889,1074,8.64
三亚,宜宾,1270,929,2.82
三亚,宜昌,1398,941,3.11
三亚,义乌,1629,961,3.62
三亚,银川,2273,1004,5.05
三亚,榆林,2226,1002,4.95
三亚,运城,1871,979,4.16
三亚,湛江,344,759,0.76
三亚,张家界,1212,923,2.69
三亚,郑州,1879,980,4.18
三亚,重庆,1291,931,2.87
三亚,珠海,612,834,1.36
三亚,遵义,1082,908,2.4
石家庄,阿坝,1310,933,2.91
石家庄,阿克苏,2869,1035,6.38
石家庄,巴彦淖尔,680,847,1.51
石家庄,包头,494,806,1.1
石家庄,北海,1914,982,4.25
石家庄,北京,264,724,0.59
石家庄,博鳌,2133,996,4.74
石家庄,长春,1113,911,2.47
石家庄,长沙,1102,910,2.45
石家庄,长治,240,712,0.53
石家庄,常州,856,877,1.9
石家庄,朝阳,273,729,0.61
石家庄,成都,1260,928,2.8
石家庄,赤峰,602,832,1.34
石家庄,达州,994,897,2.21
石家庄,大理,1921,982,4.27
石家庄,大连,623,836,1.38
石家庄,大庆,1281,930,2.85
石家庄,大同,1223,924,2.72
石家庄,丹东,877,880,1.95
石家庄,稻城,1674,964,3.72
石家庄,敦煌,1769,972,3.93
石家庄,鄂尔多斯,438,790,0.97
石家庄,十堰,689,849,1.53
石家庄,石河子,2468,1015,5.48
石家庄,福州,1408,942,3.13
石家庄,抚远,1938,984,4.31
石家庄,阜阳,584,828,1.3
石家庄,赣州,1357,937,3.02
石家庄,广元,1005,898,2.23
石家庄,广州,1664,964,3.7
石家庄,贵阳,1465,947,3.26
石家庄,桂林,1477,948,3.28
石家庄,哈尔滨,1318,933,2.93
石家庄,哈密,1840,977,4.09
石家庄,海口,2044,990,4.54
石家庄,海拉尔,1324,934,2.94
石家庄,杭州,1011,899,2.25
石家庄,合肥,731,857,1.62
石家庄,呼和浩特,394,776,0.88
石家庄,惠州,1660,963,3.69
石家庄,淮安,662,844,1.47
石家庄,和田,3032,1042,6.74
石家庄,黄山,923,887,2.05
石家庄,揭阳,1622,960,3.6
石家庄,晋江泉州,1529,953,3.4
石家庄,井冈山,1269,928,2.82
石家庄,景德镇,1003,898,2.23
石家庄,佳木斯,1614,960,3.59
石家庄,九寨沟,1090,909,2.42
石家庄,建三江,1796,974,3.99
石家庄,库尔勒,2480,1016,5.51
石家庄,克拉玛依,2568,1020,5.71
石家庄,昆明,1824,976,4.05
石家庄,喀什,3316,1053,7.37
石家庄,兰州,974,894,2.16
石家庄,丽江,1823,976,4.05
石家庄,林芝,2018,989,4.48
石家庄,柳州,1600,959,3.56
石家庄,六盘水,1562,955,3.47
石家庄,泸州,1319,934,2.93
石家庄,临汾,342,758,0.76
石家庄,拉萨,2345,1008,5.21
石家庄,满洲里,1296,931,2.88
石家庄,茅台,427,787,0.95
石家庄,牡丹江,1451,946,3.22
石家庄,绵阳,1153,916,2.56
石家庄,南昌,1048,904,2.33
石家庄,南京,770,864,1.71
石家庄,南宁,1795,974,3.99
石家庄,南通,885,882,1.97
石家庄,宁波,1116,912,2.48
石家庄,攀枝花,1748,970,3.88
石家庄,齐齐哈尔,1289,931,2.86
石家庄,青岛,563,823,1.25
石家庄,三亚,2253,1003,5.01
石家庄,松原,1162,917,2.58
石家庄,上海,988,896,2.2
石家庄,深圳,1724,968,3.83
石家庄,沈阳,866,879,1.92
石家庄,台州,1224,924,2.72
石家庄,太原,173,669,0.38
石家庄,天津,263,724,0.58
石家庄,通化,1056,905,2.35
石家庄,通辽,898,884,2.0
石家庄,吐鲁番,2191,999,4.87
石家庄,万州,989,896,2.2
石家庄,威海,667,845,1.48
石家庄,温州,1255,927,2.79
石家庄,乌鲁木齐,2342,1008,5.2
石家庄,无锡,892,883,1.98
石家庄,乌海,689,849,1.53
石家庄,武汉,830,873,1.84
石家庄,乌兰浩特,1091,909,2.42
石家庄,乌兰察布,352,762,0.78
石家庄,西安,1051,904,2.34
石家庄,西昌,1616,960,3.59
石家庄,西宁,1137,914,2.53
石家庄,锡林浩特,683,848,1.52
石家庄,厦门,1545,954,3.43
